"logFC","logCPM","F","PValue","FDR"
-0.333964922926232,10.4074125763319,679.186879267541,9.09292734865179e-21,9.09150657875356e-19
1.08203753428009,5.41498013146707,678.500826401183,9.21405992715363e-21,9.16488644671338e-19
-1.36565578007695,4.54767807042642,677.481154759371,9.39741451915059e-21,9.27257230123981e-19
0.639600629819821,6.19154413775152,677.361392873646,9.41892795093901e-21,9.27257230123981e-19
2.87684367389782,2.48649077701423,676.315960162924,9.63194829581638e-21,9.43390364463199e-19
0.85995067175727,5.82026198394338,675.573526268194,9.75039941994895e-21,9.5014425210538e-19
-0.513851147768413,8.42890789962323,674.803042615221,9.89704875076578e-21,9.59563862971974e-19
0.576783439212128,7.26656738491374,674.327701374241,9.98872661239742e-21,9.6358585315675e-19
-1.78621876956863,3.46771877060268,673.606297707332,1.01311749662282e-20,9.72440829133411e-19
-5.19989764426873,0.828218870502953,629.223795611866,1.2727674356553e-20,1.21558788369526e-18
-1.80978113478744,2.7251005779234,660.25402847096,1.31667489828482e-20,1.25129742685018e-18
-0.517025293566929,7.14921428247102,657.503845824358,1.38999283134796e-20,1.31446760509295e-18
